GENE,Control,Treatment,FDR,AveExpr,P value,CRTL1,CTRL2,CTRL3,T1,T2,T3,CRTL1 CPM,CTRL2 CPM,CTRL3 CPM,T1 CPM,T2 CPM,T3 CPM
rplR,0,-1.53942094172907,0.00169646951996062,8.20570773394024,0.000248634191793038,27825,14281,6561,3391,2848,6380,552.364,633.738,334.886,151.013,143.919,259.772
pchG,0,1.98832957548108,0.00169687700608515,2.22282290893957,0.000249384517513782,108,72,32,186,123,426,2.144,3.195,1.633,8.283,6.216,17.345
mreB,0,-1.2617344993424,0.00169945488375373,7.2959772440108,0.000250016689561027,11755,6886,3596,1910,1838,3574,233.353,305.575,183.546,85.059,92.880,145.521
gatB,0,-1.41299876125982,0.00170314346694299,7.11335880615668,0.000250813197993691,12601,7037,2688,1736,1531,2697,250.147,312.276,137.200,77.310,77.366,109.813
glyA2_2,0,1.011247910934,0.00171856430271215,4.27986478631698,0.000253340303380879,741.711,368.951,185.265,589.617,606.468,714.246,14.724,16.373,9.456,26.258,30.647,29.082
,0,-1.02748178783216,0.00173983859245108,6.88393320145915,0.000257773075107524,8355,4443,2611,1786,1467,2591,165.858,197.164,133.270,79.537,74.132,105.497
,0,1.29424632635404,0.00174495447121555,3.58918904947171,0.000258791131146143,321,183,155,475,502,336,6.372,8.121,7.911,21.153,25.368,13.681
foxI,0,1.24491458935689,0.0017511030663036,1.7999664284848,0.000259964026537246,113,71,27,126,100,152,2.243,3.151,1.378,5.611,5.053,6.189
rplB,0,-1.56805609024051,0.00175269524581596,9.36752466553459,0.000260461642581386,66981,31633,14283,7831,6375,13342,1329.663,1403.756,729.031,348.740,322.149,543.242
rsmA,0,1.16537524837596,0.00176986078557816,8.78066747960096,0.000263803962673746,14286,7579,4710,17141,10636,18883,283.596,336.328,240.407,763.346,537.471,768.853
rpsK,0,-1.38553404055228,0.00177203826837739,8.47556001004099,0.000264392652652522,32040,16139,7550,4385,3892,7407,636.037,716.189,385.366,195.279,196.675,301.589
pctA,0,-1.2298312451956,0.00179955726187644,7.66946514060273,0.000269292249728698,16434,7359.06,5121.72,3541.42,3086.67,2550.24,326.237,326.568,261.422,157.711,155.979,103.837
,0,-2.09147345032982,0.00180795094385834,12.0998666328417,0.000271098323076686,668093,200926,114712,47986,29417,79877,13262.548,8916.357,5855.112,2136.976,1486.536,3252.327
,0,-1.06398578540658,0.00181967692904662,4.64099511715061,0.000273399067592636,1717,1038,529,343,317,568,34.085,46.063,27.001,15.275,16.019,23.127
gltS,0,1.02859586180755,0.00182477909590582,4.08170336449671,0.000274843365632847,527,299,211,680,388,647,10.462,13.269,10.770,30.283,19.607,26.344
,0,-1.26049866238241,0.00182477909590582,7.64046951196298,0.000274981616628526,12933,6262,7184,3107,3097,2734,256.738,277.885,366.685,138.365,156.501,111.319
,0,1.06591078437376,0.00183842618017652,5.32723712789123,0.000277860209673423,1252,691,495,1090,1633,1329,24.854,30.664,25.266,48.541,82.521,54.112
ldh,0,1.02726320684964,0.00184536612807113,8.26807878571417,0.000279459231796135,11643,4842,3630,10629,8616,11111,231.129,214.870,185.282,473.345,435.394,452.403
,0,-1.16117436039422,0.00185731839476551,8.32039993104954,0.000281726138418017,19192,10223,10895,4498,4274,6299,380.987,453.659,556.101,200.311,215.979,256.474
hyi,0,1.18252453788961,0.00185731839476551,3.30472313949331,0.000282099783017746,282,192,103,427,325,288,5.598,8.520,5.257,19.016,16.423,11.726
yohD,0,-1.22631989754997,0.00185731839476551,6.10690179369119,0.000282089123314853,4341,2205,2411,805,954,1465,86.175,97.850,123.062,35.849,48.209,59.650
iscR,0,-1.17842681276179,0.00189139410442911,6.11936052782522,0.000288966903717371,4419,2451,2091,869,834,1666,87.723,108.766,106.728,38.699,42.145,67.834
,0,-1.61670612669109,0.00190884944525472,3.78062903825403,0.000293359871066942,1351,710,294,158,117,310,26.819,31.507,15.006,7.036,5.912,12.622
pchF,0,1.49463389538991,0.00191503553818445,5.54893491852657,0.000295045647337442,1347,814,393,1413,1264,3310,26.740,36.122,20.059,62.926,63.874,134.772
,0,-1.13037512884013,0.00194894682176459,5.82703077800411,0.000301245767501846,4787,2328,1088,834,720,1113,95.028,103.308,55.534,37.141,36.384,45.318
rpsD,0,-1.37454781868964,0.00198289772628914,9.22868050948227,0.000307910974387026,53189,26848,12915,7352,6671,12509,1055.873,1191.416,659.205,327.409,337.107,509.325
ppk,0,-1.03973889843505,0.00198289772628914,9.82476821022431,0.000307971296883781,58098,33490,22671,14268,13734,15618,1153.324,1486.163,1157.170,635.402,694.023,635.913
ybiI,0,1.06704273152444,0.00198621486548316,4.99222051229783,0.000309005011971481,994,426,503,1068,997,1108,19.732,18.904,25.674,47.562,50.382,45.114
fdnG,0,1.13503057291611,0.00200554405378726,7.11232048957075,0.000312759775674937,4582,2687,1348,4817,5078,4191,90.959,119.239,68.804,214.517,256.608,170.644
mtlY,0,1.05949179184315,0.00204053212064672,1.94227424106075,0.000319355899042936,122,76,39,137,127,120,2.422,3.373,1.991,6.101,6.418,4.886
,0,-1.02024285747684,0.00204053212064672,6.9559315746825,0.000318940677879056,7383,4141,3571,1621,1862,2694,146.563,183.762,182.270,72.189,94.093,109.691
rpsE,0,-1.43852650183102,0.00204291646932013,9.02516356957213,0.000320186127386233,47115,24237,11302,6248,5414,11117,935.296,1075.549,576.875,278.244,273.587,452.647
,0,-1.0198647438509,0.00206124640138537,2.60383965709644,0.000324441228180496,425,243,124,83,88,128,8.437,10.783,6.329,3.696,4.447,5.212
,0,1.09833333615799,0.00206124640138537,4.83524678486735,0.000323920207376437,851,564,308,909,677,1437,16.893,25.028,15.721,40.481,34.211,58.510
ynbC,0,-1.07560302173356,0.00206124640138537,6.64355187812085,0.000324399223989537,7006,4224,2091,1537,1186,2146,139.079,187.446,106.728,68.448,59.932,87.378
,0,1.01830693023274,0.00206187911719692,1.4414946141891,0.00032484814828993,84,44,37,98,70,99,1.668,1.953,1.889,4.364,3.537,4.031
,0,-1.53968491261618,0.00206190942534219,3.36632749337176,0.000325160258162473,983,520,214,118,96,232,19.514,23.076,10.923,5.255,4.851,9.446
,0,1.01280197427722,0.00206668537561625,4.9988355757686,0.000327145605739224,1085,692,303,1026,876,1263,21.539,30.708,15.466,45.691,44.267,51.425
nirC,0,-1.13948776745104,0.00206668537561625,1.9343235040776,0.000327074705474849,297,151,78,59,62,57,5.896,6.701,3.981,2.627,3.133,2.321
ndk,0,-1.49299886196654,0.00206668537561625,8.7531363269201,0.000326894520938959,31459,17984,13229,4732,4227,10458,624.504,798.064,675.233,210.732,213.604,425.815
aprE,0,1.01366456889564,0.0020948270949453,2.76128782672182,0.000331912535687413,214,136,73,254,210,204,4.248,6.035,3.726,11.311,10.612,8.306
tsf,0,-1.41686803759487,0.00210380618140257,8.70198397741848,0.00033396237638899,34692,18920,9714,5106,4125,9424,688.683,839.600,495.820,227.387,208.450,383.714
,0,1.06785648187801,0.00213199627450102,6.20659916825773,0.000339335645212583,2655,1500,675,2588,2191,2579,52.705,66.564,34.453,115.252,110.718,105.008
,0,-1.85516973652803,0.00213409745660773,6.34508708819724,0.000340043252513588,11426,3520,1929,825,622,1756,226.822,156.205,98.460,36.740,31.432,71.499
,0,1.0117977871845,0.00213743195878367,6.25936007987619,0.000340893157832542,2148,1177,1229,2460,2157,2970,42.641,52.231,62.730,109.552,109.000,120.929
,0,-1.01260357510803,0.00215200926489134,5.45677963015729,0.000343538816917369,2254,1647,1290,703,547,943,44.745,73.088,65.844,31.307,27.642,38.396
,0,-1.61013261616329,0.00215544461768045,6.2548490831693,0.000344568135281067,8798,4279,1329,1044,916,1004,174.652,189.886,67.835,46.493,46.288,40.880
,0,1.08308728767478,0.00215544461768045,5.0698157996191,0.00034536307381288,936,477,551,1119,1106,1140,18.581,21.168,28.124,49.833,55.890,46.417
,0,-1.37540952701864,0.00216855559640904,0.772375298447969,0.000347954758974214,127,58,55,21,31,21,2.521,2.574,2.807,0.935,1.567,0.855
rplO,0,-1.41942373540665,0.00216891931613317,8.62960742391327,0.000348501270351999,36000,19766,7864,5010,4223,7911,714.649,877.142,401.393,223.112,213.402,322.110
,0,1.13776472332344,0.00218463914634528,2.49922722007898,0.000351352755836422,182,110,53,194,216,174,3.613,4.881,2.705,8.639,10.915,7.085
cynR,0,1.08716613679549,0.00219138078125437,3.91795187373222,0.000352763637465304,489,321,140,593,452,487,9.707,14.245,7.146,26.408,22.841,19.829
,0,1.01718049590299,0.0022012470033705,4.38200230885024,0.000354679983700031,624,392,257,885,517,689,12.387,17.396,13.118,39.412,26.126,28.054
nrdR,0,-1.00335836775029,0.00221758413212938,5.9995323662342,0.000357973411103908,4095,2192,1654,795,960,1466,81.291,97.273,84.423,35.404,48.512,59.691
yabJ_1,0,1.26142778985603,0.00224862498359325,3.93524170748577,0.000363989675388623,507,323,115,577,538,527,10.065,14.334,5.870,25.696,27.187,21.458
,0,-1.18235213716832,0.00226511069589281,5.22307294169784,0.000368683988659256,3017,1689,710,502,464,779,59.892,74.952,36.240,22.356,23.447,31.718
,0,1.15129678081492,0.00226511069589281,2.57366075311672,0.000368488531544238,148,93,95,234,180,192,2.938,4.127,4.849,10.421,9.096,7.818
,0,1.21768282182108,0.0022994443624526,6.79542596354457,0.00037495783760965,2956,1431,1803,4229,3265,4324,58.681,63.503,92.028,188.331,164.991,176.059
,0,-1.02348512070715,0.00231320296063263,6.73045020557724,0.000378580541179703,6912,4711,2158,1512,1765,1853,137.213,209.057,110.148,67.334,89.191,75.448
rpoA,0,-1.23207473148626,0.00232205280198815,10.0028462538687,0.000380375023011624,82990,42260,22534,13781,12376,21005,1647.463,1875.343,1150.177,613.714,625.399,855.254
,0,1.12280983332689,0.00232991747096099,6.38993569163701,0.000382357897678946,2454,1115,1335,3012,2663,2877,48.715,49.480,68.141,134.134,134.570,117.142
,0,-1.31191638569888,0.00232991747096099,3.01551120702016,0.000382273906410951,559,335,223,79,99,204,11.097,14.866,11.382,3.518,5.003,8.306
,0,-1.07898441503215,0.00234358398399526,7.96359165424396,0.00038529931947336,18131,10649,5034,3443,3461,5067,359.925,472.563,256.945,153.328,174.896,206.311
ibaG,0,-1.31488277193469,0.00234797776154085,6.56917837016585,0.000387071605941897,5928,3300,3363,1011,1228,2175,117.679,146.442,171.654,45.023,62.055,88.559
,0,1.28087164495361,0.00234996833362326,2.63588626589916,0.00038787437319688,157,84,98,252,225,187,3.117,3.728,5.002,11.222,11.370,7.614
hisD,0,-1.1609598019334,0.00234996833362326,6.77743797500562,0.000388100300142283,8388,4227,2520,1488,1225,2594,166.513,187.579,128.625,66.266,61.903,105.619
,0,1.02219753407436,0.00237852794419108,3.00531308389669,0.00039352601252826,287,157,77,241,213,359,5.697,6.967,3.930,10.733,10.764,14.617
,0,-1.11099707829284,0.00238302445347649,4.20138264625239,0.000394799272853114,1270,702,445,221,232,459,25.211,31.152,22.714,9.842,11.724,18.689
proS,0,-1.18186154344429,0.00239086658351423,7.78627244822963,0.000396992901182717,15605,8154,5768,2695,2676,5303,309.780,361.845,294.409,120.017,135.227,215.921
,0,1.00539475936248,0.00246576812383417,5.37066556117361,0.000411267630134213,1175,690,614,1574,1275,1215,23.325,30.620,31.340,70.095,64.430,49.471
,0,1.00227298544047,0.00246777040037889,2.28905599240495,0.000411969421437526,126,86,78,158,142,170,2.501,3.816,3.981,7.036,7.176,6.922
,0,-1.35383297899227,0.00251529150186081,6.70897653816753,0.000423291041683732,11115,3106,2788,1390,1085,2189,220.648,137.833,142.305,61.901,54.829,89.129
,0,-1.52921193499068,0.00251529150186081,2.68824852645891,0.000423651721136193,377,223,318,71,87,103,7.484,9.896,16.231,3.162,4.396,4.194
kipI_2,0,1.90624019349432,0.00252136731638638,9.00601041357394,0.000425128444855093,12851,11326,2667,22645,20832,24473,255.110,502.606,136.129,1008.457,1052.708,996.460
rpsS,0,-1.28624937525433,0.00253433822222336,8.42216571147855,0.000428031607559595,29291,13969,7647,4481,3652,7719,581.466,619.893,390.317,199.554,184.547,314.292
,0,1.19544287384945,0.00255047486314726,5.37823657027115,0.00043223877170941,1416,854,343,1282,1160,2030,28.110,37.897,17.507,57.092,58.619,82.655
,0,1.0436773916218,0.0025543282321972,1.17041042732374,0.000434147865245088,75,32,31,79,61,83,1.489,1.420,1.582,3.518,3.083,3.379
rplM,0,-1.64014415955933,0.0025543282321972,8.29721271906668,0.00043455007942489,25297,17044,7946,3149,2833,7690,502.180,756.350,405.578,140.235,143.161,313.111
,0,1.00377515717991,0.00257111444717722,4.62654992890446,0.00043880251036189,860,358,345,927,761,732,17.072,15.887,17.609,41.282,38.456,29.805
fptA,0,1.37361647007837,0.00257428697554442,4.63722924929451,0.000442512949648564,714,416,247,794,585,1682,14.174,18.461,12.607,35.359,29.562,68.485
,0,-1.22434611248972,0.00257428697554442,3.02886266995445,0.000442984236501519,604,419,151,112,122,135,11.990,18.594,7.707,4.988,6.165,5.497
infA,0,-1.89393111182039,0.00257428697554442,7.443060541874,0.000441504787486502,13204,6530,8462,1414,1549,4213,262.117,289.777,431.916,62.970,78.276,171.539
nosL,0,-1.30650548960469,0.0025790630916176,1.33779500929163,0.00044504491492181,192,124,50,35,41,35,3.811,5.503,2.552,1.559,2.072,1.425
valS,0,-1.15680040696635,0.00258270495456725,7.72343633093838,0.000446555037605904,16900,8549,4434,2841,2524,4705,335.488,379.373,226.320,126.519,127.546,191.572
,0,1.21610052959222,0.00261987239282512,5.52180468387681,0.000456105374097442,1469,895,419,2059,1527,1314,29.162,39.717,21.387,91.694,77.164,53.502
,0,-1.04659632943081,0.00262065907721387,5.19241684027133,0.000456632949957223,2576,1618,703,500,509,775,51.137,71.801,35.882,22.267,25.721,31.555
,0,-1.11160441591745,0.00265821310200737,3.84493809005809,0.000465553792645501,894,505,420,189,164,360,17.747,22.410,21.438,8.417,8.287,14.658
,0,-1.12640364949202,0.00265821310200737,5.3463716597338,0.000465055279605945,2412,1450,1232,476,544,983,47.881,64.346,62.884,21.198,27.490,40.025
,0,-1.69624086133098,0.00265821310200737,1.91200039972691,0.000465246874190305,439,189,70,45,55,46,8.715,8.387,3.573,2.004,2.779,1.873
,0,-1.03347682919105,0.00265878334658293,8.11025866789774,0.000466049965059104,18745,7852,8350,4146,3836,5526,372.114,348.443,426.199,184.635,193.845,225.000
uppS,0,-1.07661426250485,0.002668491585937,6.32646568657858,0.000468944936625388,6167,3556,1478,1206,1078,1536,122.423,157.802,75.440,53.707,54.475,62.541
ubiH,0,-1.05406814716306,0.002668491585937,7.27937701716082,0.000468623171085793,10656,7195,2985,2544,2178,2688,211.536,319.288,152.360,113.293,110.061,109.446
ptpA,0,-1.08345879671853,0.00267261956202748,4.87317291720402,0.000470068726068329,2225,1330,530,433,412,547,44.169,59.021,27.052,19.283,20.820,22.272
,0,-1.55488135328879,0.00267264646845792,10.628786383065,0.000470471825793532,114229,46128,74135,18242,19570,27424,2267.600,2046.991,3783.987,812.377,988.935,1116.615
motC,0,-1.0650498486215,0.00267271972084517,6.25934524931885,0.000471281477084489,5805,3118,1537,1313,1224,1095,115.237,138.365,78.451,58.472,61.853,44.585
,0,1.22741191820836,0.00268073577755699,1.59258405284142,0.000473404037487906,98,49,30,140,94,92,1.945,2.174,1.531,6.235,4.750,3.746
,0,1.27315735906051,0.00269503481311717,4.68396598148272,0.000476823121653015,890,293,347,1185,775,838,17.668,13.002,17.712,52.772,39.163,34.121
,0,1.25953632963194,0.00269563564584607,0.463507335987241,0.000477733012805333,39.0654,20.6951,16.3066,51.867,53.3934,41.4422,0.776,0.918,0.832,2.310,2.698,1.687
,0,-1.34242566041304,0.00269982613757692,4.06385169633901,0.000479682926813488,1514,858,291,243,232,247,30.055,38.075,14.853,10.822,11.724,10.057
,0,-1.90451469666741,0.00274061543717966,6.83449722180153,0.000488972526204211,9510,3663,6003,932,1044,2632,188.786,162.550,306.404,41.505,52.757,107.166
,0,-1.1126661314764,0.00274061543717966,3.54643059160793,0.000488705238258213,659,425,365,145,147,280,13.082,18.860,18.630,6.457,7.428,11.401
,0,1.08194355242858,0.00275380381471175,6.45111935936616,0.000492146485890504,2531,1373,1252,3225,3168,2446,50.244,60.929,63.904,143.620,160.089,99.593
tam_3,0,1.0275706877773,0.00276861360309794,2.11368919496024,0.00049582325738792,157,86,39,147,116,172,3.117,3.816,1.991,6.546,5.862,7.003
mdoB_1,0,-1.23769144315634,0.0028101147114659,6.79658608173379,0.000504723241513849,9649,5355,1994,1515,1399,2095,191.546,237.635,101.777,67.468,70.696,85.301
,0,1.12120308906801,0.00282472600820277,1.38812866733339,0.000507768604246913,84,54,23,97,85,86,1.668,2.396,1.174,4.320,4.295,3.502
ambD,0,1.16884882210309,0.0028370443871477,2.24530722030015,0.000511313156495238,170,85,41,205,144,153,3.375,3.772,2.093,9.129,7.277,6.230
,0,1.07985389936069,0.00287280815470735,5.42712903909597,0.00052172788959606,1424,694,523,1427,946,2200,28.268,30.797,26.695,63.549,47.804,89.577
dnaK,0,1.46745387684661,0.00287299042249395,10.4922583043843,0.000522439754872949,52486,25257,10236,58007,48712,56531,1041.918,1120.813,522.464,2583.245,2461.575,2301.755
,0,1.30976342175035,0.00288777634619309,-0.167864860995639,0.000526850238148806,31,14,7,30,34,33,0.615,0.621,0.357,1.336,1.718,1.344
,0,-1.12600906048301,0.00289484465717379,5.23052897890419,0.000528571278139497,3266,1584,673,587,488,679,64.835,70.292,34.351,26.141,24.660,27.647
,0,1.10430445267817,0.00290607746574566,1.56713328810374,0.000531055443881977,71,51,47,85,93,117,1.409,2.263,2.399,3.785,4.700,4.764
atuF,0,1.68523758287018,0.00291935656784897,3.36295418162794,0.000533948409577579,377,192,48,461,383,461,7.484,8.520,2.450,20.530,19.354,18.770
flgF,0,-1.03609617882129,0.0029434051492525,5.96372727238628,0.000540070314313583,4029,2135,1662,817,1239,989,79.981,94.743,84.832,36.384,62.611,40.269
napE,0,1.14314827680395,0.0029511612824542,6.55660996799569,0.000541933328362434,2700,1206,1550,3094,3190,3385,53.599,53.518,79.115,137.786,161.201,137.826
thiL,0,-1.10584297458128,0.00296126312346165,5.36201667862701,0.000544671142398522,3045,1939,754,546,615,783,60.447,86.046,38.486,24.315,31.078,31.881
pqsE,0,1.26190666994508,0.00297007402951287,6.41918614391146,0.000546734450208435,2903,1762,673,3082,3260,2752,57.628,78.191,34.351,137.252,164.738,112.052
,0,1.22205967488546,0.00297890254833821,0.00360570486763809,0.000549691661177926,34,18,8,36,31,39,0.675,0.799,0.408,1.603,1.567,1.588
,0,1.09286918914348,0.00299496833215141,6.59182021075274,0.000554441894251312,2665,1344,1594,3305,3162,3272,52.904,59.642,81.361,147.183,159.786,133.225
psd,0,-1.05658187655066,0.00300161995119888,5.976127997788,0.000556568075613566,4643,2502,1305,857,780,1487,92.170,111.030,66.610,38.165,39.416,60.546
pqsD_1,0,1.30552981751586,0.00303401101466612,6.67494219504606,0.000565287489690363,3629,2086,743,3785,3533,3667,72.041,92.569,37.924,168.559,178.534,149.308
,0,1.31004821892873,0.00304350180116486,6.81751699511361,0.000567509428120023,3042,1289,1859,3673,4356,4280,60.388,57.201,94.887,163.571,220.123,174.267
,0,1.35443517423782,0.00306946503288039,8.27200185845984,0.000574503267387043,8653,3330,4928,11437,10099,12905,171.774,147.773,251.534,509.328,510.335,525.449
purE,0,-1.12907504695506,0.00306946503288039,5.21710856010021,0.000574638259248438,2500,1482,901,441,456,954,49.628,65.766,45.989,19.639,23.043,38.844
,0,1.23205784718661,0.00307208880478102,8.41397932058737,0.000575587364377663,8730,4464,5509,13097,9915,13703,173.302,198.096,281.190,583.253,501.037,557.941
,0,-1.16445737947627,0.00309000430382183,4.03163428932551,0.000579404592965847,1016.62,498.541,581.584,234.153,181.492,367.614,20.181,22.123,29.685,10.428,9.171,14.968
,0,1.11142141493751,0.00309586482240218,6.1294663948048,0.000581887843352087,2080,1370,764,2660,2648,1860,41.291,60.796,38.996,118.459,133.812,75.733
,0,1.36675577054562,0.00310467210410961,2.03840857380923,0.000584005991263427,120,68,39,170,186,112,2.382,3.018,1.991,7.571,9.399,4.560
rplV,0,-1.18506750058406,0.00311326321628695,8.50677962151894,0.000587942241024827,28743,14140,8221,4925,4039,8455,570.587,627.481,419.615,219.327,204.104,344.260
,0,1.07894167847411,0.00311973547721471,0.69917955604033,0.000590298618039122,61,26,16,50,48,67,1.211,1.154,0.817,2.227,2.426,2.728
pchC,0,1.84705198602286,0.00314431337754788,1.54663551748717,0.0005961494434701,70,55,18,105,79,248,1.390,2.441,0.919,4.676,3.992,10.098
,0,-1.31361072168441,0.00315825868631677,2.5651872069518,0.000599264168681062,405,224,183,79,51,152,8.040,9.940,9.341,3.518,2.577,6.189
edd,0,-1.04052973944671,0.00316203179957618,6.71871348462689,0.000600922722381821,8080,4517,1943,1580,1663,1776,160.399,200.448,99.174,70.363,84.037,72.313
yafN,0,1.18081778575843,0.00317230593992404,5.31023565117397,0.000603820939824563,1170,471,665,1484,1237,1403,23.226,20.901,33.943,66.087,62.510,57.126
aspA,0,1.20690791479929,0.0031825334740322,9.62210556079584,0.000607123659309238,24793,14644,7849,28495,31125,22993,492.175,649.847,400.627,1268.977,1572.847,936.199
pheT,0,-1.19856254416278,0.0032065846957047,7.89461624521083,0.000612257414696337,20792,11022,4246,3372,3238,4146,412.749,489.116,216.724,150.166,163.627,168.811
nadD_2,0,1.43517780102521,0.00321769710459059,6.09881945731065,0.000619777103999322,2143,1435,478,3129,2561,2131,42.541,63.680,24.398,139.345,129.416,86.767
rplA,0,-1.31638402189558,0.00325263255557233,9.63274003177116,0.000628806740881996,70365,36011,15910,10471,8679,16579,1396.840,1598.036,812.076,466.308,438.578,675.042
murA,0,-1.12835883346348,0.00325280290111595,8.32855610941959,0.000629831787357579,24454,13591,6574,4170,4125,7125,485.445,603.119,335.549,185.704,208.450,290.106
,0,1.11993718509596,0.00326364051233376,4.7720288523334,0.000633853567978966,900,394,358,771,679,1512,17.866,17.484,18.273,34.335,34.312,61.564
,0,1.16239406372127,0.00326956656338138,10.7508045584073,0.000636466527317944,50867,24055,24736,63466,50034,66096,1009.779,1067.472,1262.571,2826.352,2528.380,2691.210
,0,-1.07032124923585,0.00330000676931141,6.46884111553544,0.000643867768822274,6888,3842,1643,1328,1455,1393,136.736,170.494,83.862,59.140,73.526,56.718
nqrA,0,-1.01737865807986,0.00330551131249416,6.95856754498933,0.000645434464058332,8587,4764,2731,1752,1532,2993,170.464,211.409,139.395,78.022,77.417,121.865
glmS,0,-1.02725976913352,0.00332455856424124,6.5247581104322,0.000649649169432146,7132,3621,1798,1300,1194,2049,141.580,160.687,91.773,57.893,60.337,83.429
oprC,0,-1.45015240543943,0.00334179785998285,8.89625708119083,0.000653515992293561,51525,24069,8290,6471,5342,7989,1022.841,1068.094,423.137,288.175,269.949,325.286
,0,1.35255030434396,0.0033738281298092,2.77398083396907,0.00066078553623033,219,123,56,199,185,438,4.347,5.458,2.858,8.862,9.349,17.834
,0,1.33624276098449,0.00339667739545769,3.4139315007758,0.000668298429274728,269,241,92,304,304,637,5.340,10.695,4.696,13.538,15.362,25.937
rplK,0,-1.1793671668456,0.00340061235953495,9.49057920018786,0.000669856845692051,53412,28234,16923,9956,7962,16623,1060.300,1252.921,863.781,443.374,402.346,676.834
,0,1.09589879509807,0.00341895794031083,1.22460599719777,0.000675653062507935,80,47,20,87,72,79,1.588,2.086,1.021,3.874,3.638,3.217
,0,1.50993648474253,0.00342424858576636,-0.528755212100534,0.00067729585233447,21,13,4,30,26,25,0.417,0.577,0.204,1.336,1.314,1.018
,0,-1.75668807694307,0.00344369899945716,0.137587260662707,0.000681656323040559,91,46,39,6,17,22,1.806,2.041,1.991,0.267,0.859,0.896
,0,-1.35689538719806,0.00345838470647269,6.48503322774108,0.000685594225608686,6952,2786,3025,1140,848,2210,138.007,123.632,154.402,50.768,42.852,89.984
pchD,0,1.78273931277583,0.00347352179364583,3.16578370639544,0.000690665981923317,278,125,62,292,239,828,5.519,5.547,3.165,13.004,12.077,33.713
,0,-1.12134737456206,0.00347352179364583,5.63652451797138,0.000690402913745481,2919,1711,1564,552,729,1167,57.946,75.928,79.829,24.582,36.839,47.516
,0,-1.01104165624741,0.00348183466298548,7.03559340306479,0.000693875830140347,6894,4168,4388,2238,2025,2164,136.855,184.961,223.972,99.666,102.330,88.111
,0,1.77981773964338,0.00348332072450288,11.9366352750893,0.000695210381593287,91378,33364,60675,193971,130260,188415,1813.977,1480.572,3096.964,8638.174,6582.459,7671.635
rplC,0,-1.26817798009933,0.00348905199814617,10.0687726961104,0.000696874299823501,84499,41776,26368,13464,11732,25331,1677.419,1853.865,1345.871,599.597,592.856,1031.395
,0,-1.06694997278516,0.0035144092650203,3.65576321097381,0.000704479014275512,935,540,240,155,189,271,18.561,23.963,12.250,6.903,9.551,11.034
holC,0,-1.09364592627772,0.00352102118222427,4.41293602589846,0.000706408482825141,1746,919,378,286,316,411,34.660,40.782,19.294,12.737,15.969,16.735
glyS,0,-1.11147674096628,0.00353424340845329,7.058970762057,0.000710114788283655,11160,5600,2485,1881,1666,2800,221.541,248.507,126.839,83.767,84.188,114.007
,0,1.09376695396052,0.00354617340977255,3.02435519742994,0.000713040383035202,271,141,89,227,202,444,5.380,6.257,4.543,10.109,10.208,18.078
,0,-1.53959758874934,0.00355042166872761,5.30379949401729,0.000715058561671795,2426,1248,1974,372,531,778,48.159,55.382,100.757,16.566,26.833,31.678
sutA,0,1.16932003690597,0.00355042166872761,5.72088636901071,0.000715411498135429,1267,721,944,1742,1660,2090,25.152,31.995,48.183,77.577,83.885,85.098
yjcH_1,0,1.4018016369491,0.00355189169612,7.54612518487186,0.000716307864786162,4399,2183,3090,5349,7731,8425,87.326,96.874,157.719,238.209,390.672,343.038
,0,1.01919158211429,0.00355804348757222,6.25901873696643,0.000718609170615645,2592,1301,932,3145,2432,2034,51.455,57.734,47.571,140.057,122.897,82.818
,0,1.34153274000757,0.00359590131229804,6.34733119479358,0.000730470881978287,3061,1623,551,2833,2873,3168,60.765,72.023,28.124,126.163,145.182,128.990
foxR,0,1.09530220354512,0.00359590131229804,2.34715541334141,0.000730543074774516,171,103,46,138,146,251,3.395,4.571,2.348,6.146,7.378,10.220
secY,0,-1.11758826223563,0.00363604939188839,10.2672665556698,0.000741951351541988,94171,48256,26690,18062,14991,25892,1869.421,2141.424,1362.307,804.361,757.544,1054.237
,0,1.38742351940405,0.00363829327955145,8.57559725957648,0.000742951526752941,9698,4329,6111,17816,11668,14029,192.518,192.105,311.917,793.406,589.622,571.214
,0,1.15919903082144,0.00365000344102287,8.88243205609723,0.000745886826299353,15842,8395,4847,20065,15879,13052,314.485,372.539,247.400,893.561,802.417,531.434
ilvA2_1,0,-1.04149981607427,0.00367862199919628,3.79721539210036,0.000753380030838528,1079,598,245,202,213,255,21.420,26.537,12.505,8.996,10.764,10.383
,0,-1.01065009963228,0.00368326424991452,4.95284349268488,0.000754879765036885,2003,1318,646,382,449,729,39.762,58.488,32.973,17.012,22.689,29.682
prfC,0,-1.03826883319618,0.00372058152375493,6.10988198742957,0.000764307111579499,4548,2580,1654,915,834,1775,90.284,114.491,84.423,40.748,42.145,72.272
btuB_2,0,1.02092880307175,0.00372493370236068,4.35345506616199,0.00076619593221907,781,416,180,713,645,654,15.504,18.461,9.188,31.752,32.594,26.629
,0,1.23197389020195,0.0037331932158007,6.41982146385848,0.000769007754395075,2209,1104,1419,3563,2918,2653,43.852,48.991,72.428,158.672,147.456,108.021
,0,1.13015512992809,0.00379222568829877,8.61746267637314,0.000783994191335578,14624,7632,3445,11890,11284,17262,290.306,338.680,175.839,529.501,570.217,702.852
